Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Team_Pace,Team_eFG%,Team_TOV%,Team_ORB%,Team_FT/FGA,Team_ORtg,Opponent_Pace,Opponent_eFG%,Opponent_TOV%,Opponent_ORB%,Opponent_FT/FGA,Opponent_ORtg,Starters_Team,Bench_Team,Starters_Opp,Bench_Opp,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp,Previous_Tm,Previous_Opp,Previous_Streak
20230115,DET,W,117,104,24,19,1,NYK,False,97.4,0.49,8.47,28.97,0.26,115.63,98.73,0.56,14.33,24.07,0.2,115.13,"['Jalen Brunson', 'Julius Randle', 'Quentin Grimes', 'Mitchell Robinson', 'RJ Barrett']","['Immanuel Quickley', 'Isaiah Hartenstein', 'Obi Toppin', 'Miles McBride', 'Ryan Arcidiacono', 'Evan Fournier', 'Svi Mykhailiuk', 'Cam Reddish', 'Derrick Rose', 'Jericho Sims']","['Isaiah Livers', 'Jaden Ivey', 'Saddiq Bey', 'Killian Hayes', 'Isaiah Stewart']","['Alec Burks', 'Kevin Knox', 'Hamidou Diallo', 'Rodney McGruder', 'Jalen Duren', 'Cory Joseph', 'Nerlens Noel']",14.15,10.61,2.59,7.71,130.3,109.3,
20230115,BRK,W,112,102,20,23,1,OKC,False,101.27,0.57,11.87,24.97,0.24,121.1,98.77,0.51,12.1,25.0,0.22,110.57,"['Josh Giddey', 'Shai Gilgeous-Alexander', 'Luguentz Dort', 'Jalen Williams', 'Jaylin Williams']","['Kenrich Williams', 'Isaiah Joe', 'Darius Bazley', 'Lindy Waters III', 'Aaron Wiggins', 'Tre Mann', 'Mike Muscala']","['Kyrie Irving', ""Royce O'Neale"", 'Nic Claxton', 'Joe Harris', 'Edmond Sumner']","['Seth Curry', 'T.J. Warren', 'Yuta Watanabe', 'Patty Mills', ""Day'Ron Sharpe"", 'Markieff Morris', 'Kessler Edwards', 'Ben Simmons', 'Cam Thomas']",13.92,9.47,5.46,4.49,113.0,114.5,
20230115,LAL,W,113,112,26,16,1,PHI,False,103.77,0.59,11.67,26.4,0.25,124.4,97.9,0.55,8.6,25.1,0.14,119.2,"['James Harden', 'Joel Embiid', 'Tobias Harris', 'P.J. Tucker', ""De'Anthony Melton""]","['Tyrese Maxey', 'Georges Niang', 'Shake Milton', 'Montrezl Harrell', 'Matisse Thybulle', 'Danuel House Jr.', 'Furkan Korkmaz', 'Paul Reed', 'Jaden Springer']","['Troy Brown Jr.', 'LeBron James', 'Dennis Schröder', 'Juan Toscano-Anderson', 'Thomas Bryant']","['Russell Westbrook', 'Wenyen Gabriel', 'Kendrick Nunn', 'Max Christie', 'Sterling Brown', 'Damian Jones', 'Scotty Pippen Jr.', 'Cole Swider']",14.16,12.25,4.81,5.81,121.3,110.0,
20230115,SAS,W,132,119,23,18,5,SAC,False,101.97,0.62,10.7,29.67,0.31,133.53,107.3,0.59,11.1,30.03,0.18,124.1,"['Harrison Barnes', ""De'Aaron Fox"", 'Domantas Sabonis', 'Keegan Murray', 'Kevin Huerter']","['Trey Lyles', 'Davion Mitchell', 'Malik Monk', 'Chimezie Metu', 'Terence Davis', 'KZ Okpala', 'Matthew Dellavedova', 'PJ Dozier', 'Richaun Holmes', 'Alex Len']","['Keldon Johnson', 'Tre Jones', 'Jeremy Sochan', 'Jakob Poeltl', 'Romeo Langford']","['Josh Richardson', 'Malaki Branham', 'Zach Collins', 'Stanley Johnson', 'Blake Wesley', 'Gorgui Dieng', 'Keita Bates-Diop', 'Isaiah Roby']",16.44,11.5,4.92,5.14,122.0,112.7,
20230114,CHO,W,122,106,31,12,4,BOS,False,94.87,0.54,10.57,25.07,0.24,119.33,103.67,0.54,13.37,22.53,0.26,114.33,"['Jayson Tatum', 'Marcus Smart', 'Al Horford', 'Robert Williams', 'Derrick White']","['Malcolm Brogdon', 'Payton Pritchard', 'Grant Williams', 'Luke Kornet', 'Sam Hauser', 'Justin Jackson', 'JD Davison', 'Blake Griffin']","['LaMelo Ball', 'P.J. Washington', 'Terry Rozier', 'Mason Plumlee', 'Jalen McDaniels']","['Cody Martin', 'Dennis Smith Jr.', 'Nick Richards', 'JT Thor', 'Mark Williams', 'Kai Jones', 'Bryce McGowens']",12.29,14.34,4.61,3.33,122.7,104.3,
20230114,DAL,W,136,119,19,22,-1,POR,False,101.43,0.51,17.17,21.43,0.27,104.3,94.73,0.49,8.73,23.43,0.23,110.77,"['Jerami Grant', 'Anfernee Simons', 'Damian Lillard', 'Josh Hart', 'Jusuf Nurkić']","['Shaedon Sharpe', 'Drew Eubanks', 'Gary Payton II', 'Jabari Walker', 'Keon Johnson', 'Trendon Watford', 'Greg Brown III']","['Luka Dončić', 'Spencer Dinwiddie', 'Tim Hardaway Jr.', 'Reggie Bullock', 'Dwight Powell']","['Frank Ntilikina', 'Dāvis Bertāns', 'Theo Pinson', 'Jaden Hardy', 'JaVale McGee', 'A.J. Lawson', 'McKinley Wright IV']",14.5,12.59,1.23,1.5,100.0,125.0,
20230114,MIN,L,102,110,27,16,-4,CLE,False,94.57,0.54,8.4,30.83,0.2,122.57,,,,,,,"['Donovan Mitchell', 'Darius Garland', 'Jarrett Allen', 'Evan Mobley', 'Isaac Okoro']","['Caris LeVert', 'Kevin Love', 'Cedi Osman', 'Ricky Rubio', 'Lamar Stevens', 'Robin Lopez', 'Raul Neto']","['Anthony Edwards', 'Kyle Anderson', 'Jaden McDaniels', ""D'Angelo Russell"", 'Rudy Gobert']","['Naz Reid', 'Jaylen Nowell', 'Taurean Prince', 'Austin Rivers', 'Luka Garza', 'Bryn Forbes', 'Nathan Knight', 'Wendell Moore Jr.', 'Matt Ryan']",15.15,12.77,5.39,4.34,123.0,120.7,
20230114,ATL,L,103,114,19,23,-1,TOR,False,98.97,0.52,8.23,25.83,0.24,117.9,98.57,0.47,9.47,33.3,0.18,112.63,"['Scottie Barnes', 'OG Anunoby', 'Pascal Siakam', 'Fred VanVleet', 'Gary Trent Jr.']","['Precious Achiuwa', 'Malachi Flynn', 'Chris Boucher', 'Juancho Hernangómez', 'Christian Koloko', 'Khem Birch', 'Joe Wieskamp', 'Thaddeus Young']","['Dejounte Murray', 'Trae Young', 'Onyeka Okongwu', ""De'Andre Hunter"", 'John Collins']","['AJ Griffin', 'Jalen Johnson', 'Aaron Holiday', 'Frank Kaminsky', 'Bogdan Bogdanović', 'Derrick Favors', 'Trent Forrest', 'Justin Holiday', 'Vit Krejci']",16.92,14.03,3.51,4.17,126.3,113.7,
20230114,MEM,L,112,130,23,20,-2,IND,False,96.23,0.54,14.27,21.33,0.2,111.87,100.67,0.48,11.9,17.27,0.19,100.23,"['Isaiah Jackson', 'Buddy Hield', 'Aaron Nesmith', 'Bennedict Mathurin', 'Andrew Nembhard']","['Chris Duarte', 'T.J. McConnell', 'Oshae Brissett', 'Terry Taylor', 'Jalen Smith', 'Trevelin Queen', 'James Johnson', 'Goga Bitadze']","['Desmond Bane', 'Ziaire Williams', 'Ja Morant', 'Steven Adams', 'Jaren Jackson Jr.']","['Santi Aldama', 'Tyus Jones', 'Brandon Clarke', 'David Roddy', 'Jake LaRavia', 'Xavier Tillman Sr.', 'Kennedy Chandler']",10.56,14.53,4.08,7.74,102.5,134.0,
20230114,MIL,W,111,95,23,20,2,MIA,False,98.53,0.49,10.9,29.77,0.15,109.17,104.03,0.53,10.17,16.33,0.22,113.43,"['Max Strus', 'Gabe Vincent', 'Bam Adebayo', 'Jimmy Butler', 'Haywood Highsmith']","['Victor Oladipo', 'Jamal Cain', 'Orlando Robinson', 'Dewayne Dedmon', 'Udonis Haslem', 'Caleb Martin']","['Jrue Holiday', 'Brook Lopez', 'Pat Connaughton', 'Bobby Portis', 'Grayson Allen']","['Joe Ingles', 'Jevon Carter', 'A.J. Green', 'MarJon Beauchamp', 'Sandro Mamukelashvili', 'Thanasis Antetokounmpo', 'George Hill', 'Wesley Matthews', 'Jordan Nwora']",12.68,10.89,4.93,4.62,113.3,108.7,
20230114,UTA,W,118,117,25,16,2,PHI,False,102.27,0.58,11.37,28.2,0.23,124.2,101.73,0.55,7.4,19.53,0.23,119.07,"['Tyrese Maxey', 'James Harden', 'Joel Embiid', ""De'Anthony Melton"", 'P.J. Tucker']","['Shake Milton', 'Matisse Thybulle', 'Montrezl Harrell', 'Georges Niang', 'Danuel House Jr.', 'Furkan Korkmaz', 'Paul Reed', 'Jaden Springer']","['Jordan Clarkson', 'Malik Beasley', 'Walker Kessler', 'Mike Conley', 'Jarred Vanderbilt']","['Nickeil Alexander-Walker', 'Talen Horton-Tucker', 'Ochai Agbaji', 'Simone Fontecchio', 'Udoka Azubuike', 'Leandro Bolmaro', 'Micah Potter']",14.08,10.01,4.87,2.4,95.3,112.0,
20230113,MIN,L,116,121,21,22,1,PHO,False,99.37,0.51,16.67,28.83,0.18,107.07,,,,,,,"['Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Duane Washington Jr.', 'Dario Šarić']","['Damion Lee', 'Josh Okogie', 'Ish Wainright', 'Saben Lee', 'Jock Landale', 'Bismack Biyombo']","['Anthony Edwards', 'Jaden McDaniels', ""D'Angelo Russell"", 'Rudy Gobert', 'Kyle Anderson']","['Austin Rivers', 'Taurean Prince', 'Naz Reid', 'Jaylen Nowell', 'Bryn Forbes', 'Luka Garza', 'Nathan Knight', 'Wendell Moore Jr.', 'Matt Ryan']",11.09,13.54,5.41,3.87,123.3,113.3,
20230113,LAC,W,115,103,28,13,1,DEN,False,100.17,0.55,12.6,30.2,0.18,118.23,96.27,0.54,14.73,24.93,0.27,112.73,"['Jamal Murray', 'Michael Porter Jr.', 'Aaron Gordon', 'Kentavious Caldwell-Pope', 'DeAndre Jordan']","['Bruce Brown', 'Bones Hyland', 'Zeke Nnaji', 'Vlatko Čančar', 'Christian Braun', 'Davon Reed', 'Ish Smith', 'Jack White']","['Kawhi Leonard', 'Terance Mann', 'Marcus Morris', 'Ivica Zubac', 'Nicolas Batum']","['John Wall', 'Norman Powell', 'Robert Covington', 'Moses Brown', 'Amir Coffey', 'Reggie Jackson']",10.03,10.75,4.11,6.35,121.0,103.3,
20230113,WAS,W,112,108,23,19,1,NYK,False,95.9,0.51,10.43,29.23,0.25,117.5,99.47,0.49,11.67,24.53,0.12,105.63,"['Jalen Brunson', 'Julius Randle', 'Quentin Grimes', 'RJ Barrett', 'Mitchell Robinson']","['Immanuel Quickley', 'Isaiah Hartenstein', 'Obi Toppin', 'Miles McBride', 'Ryan Arcidiacono', 'Evan Fournier', 'Svi Mykhailiuk', 'Cam Reddish', 'Derrick Rose', 'Jericho Sims']","['Kyle Kuzma', 'Corey Kispert', 'Kristaps Porziņģis', 'Jordan Goodwin', 'Daniel Gafford']","['Deni Avdija', 'Rui Hachimura', 'Delon Wright', 'Taj Gibson', 'Will Barton', 'Devon Dotson', 'Anthony Gill']",14.17,10.07,2.78,4.2,110.3,104.3,
20230113,GSW,L,113,144,13,29,-1,SAS,False,106.4,0.52,10.7,26.27,0.14,112.1,106.67,0.56,15.2,20.93,0.26,113.1,"['Keldon Johnson', 'Tre Jones', 'Jakob Poeltl', 'Jeremy Sochan', 'Romeo Langford']","['Doug McDermott', 'Malaki Branham', 'Josh Richardson', 'Zach Collins', 'Stanley Johnson', 'Isaiah Roby', 'Keita Bates-Diop', 'Blake Wesley', 'Gorgui Dieng']","['Draymond Green', 'Andrew Wiggins', 'Stephen Curry', 'Klay Thompson', 'Kevon Looney']","['Jordan Poole', 'Donte DiVincenzo', 'Anthony Lamb', 'Moses Moody', 'Andre Iguodala', 'James Wiseman']",12.77,15.25,6.69,7.12,99.7,113.3,
20230113,HOU,W,139,114,22,18,2,SAC,False,102.47,0.57,9.87,23.8,0.3,125.5,97.03,0.5,14.67,26.17,0.19,105.53,"['Domantas Sabonis', 'Harrison Barnes', ""De'Aaron Fox"", 'Terence Davis', 'Keegan Murray']","['Trey Lyles', 'Malik Monk', 'KZ Okpala', 'Davion Mitchell', 'Chimezie Metu', 'Richaun Holmes', 'Matthew Dellavedova', 'PJ Dozier', 'Keon Ellis', 'Alex Len']","['Jabari Smith Jr.', 'KJ Martin', 'Jalen Green', 'Alperen Sengun', 'Eric Gordon']","[""Jae'Sean Tate"", 'Josh Christopher', 'Usman Garuba', 'Tari Eason', 'Garrison Mathews', 'Boban Marjanović', 'Daishen Nix', 'Bruno Fernando']",13.75,9.81,4.09,3.33,126.0,116.7,
20230113,IND,W,113,111,19,22,-1,ATL,False,101.43,0.52,9.67,13.83,0.18,108.93,96.23,0.53,12.33,23.17,0.22,112.2,"['Onyeka Okongwu', 'Trae Young', 'Dejounte Murray', ""De'Andre Hunter"", 'John Collins']","['Bogdan Bogdanović', 'Jalen Johnson', 'AJ Griffin', 'Aaron Holiday', 'Derrick Favors', 'Trent Forrest', 'Justin Holiday', 'Frank Kaminsky', 'Vit Krejci']","['Bennedict Mathurin', 'Buddy Hield', 'Andrew Nembhard', 'Isaiah Jackson', 'Chris Duarte']","['Oshae Brissett', 'T.J. McConnell', 'Jalen Smith', 'Goga Bitadze', 'James Johnson', 'Trevelin Queen', 'Terry Taylor']",12.49,7.24,4.53,3.62,125.7,126.7,
20230113,DET,W,116,110,25,17,5,NOP,False,100.73,0.56,9.3,22.83,0.21,120.1,98.73,0.56,14.33,24.07,0.2,115.13,"['CJ McCollum', 'Naji Marshall', 'Trey Murphy III', 'Jonas Valančiūnas', 'Dyson Daniels']","['Jose Alvarado', 'Larry Nance Jr.', 'Jaxson Hayes', ""Devonte' Graham"", 'Willy Hernangómez', 'Kira Lewis Jr.', 'Dereon Seabron', 'Garrett Temple']","['Bojan Bogdanović', 'Jaden Ivey', 'Saddiq Bey', 'Killian Hayes', 'Nerlens Noel']","['Hamidou Diallo', 'Isaiah Livers', 'Alec Burks', 'Kevin Knox', 'Rodney McGruder', 'Jalen Duren', 'Isaiah Stewart']",13.13,11.83,5.17,8.13,108.0,97.3,
20230113,UTA,L,108,112,16,26,-1,ORL,False,99.1,0.56,12.3,17.3,0.19,112.7,101.73,0.55,7.4,19.53,0.23,119.07,"['Franz Wagner', 'Paolo Banchero', 'Wendell Carter Jr.', 'Markelle Fultz', 'Gary Harris']","['Terrence Ross', 'Cole Anthony', 'Bol Bol', 'Moritz Wagner', 'Jalen Suggs', 'Mo Bamba', 'Caleb Houstan']","['Lauri Markkanen', 'Jordan Clarkson', 'Malik Beasley', 'Walker Kessler', 'Nickeil Alexander-Walker']","['Ochai Agbaji', 'Collin Sexton', 'Jarred Vanderbilt', 'Talen Horton-Tucker', 'Rudy Gay', 'Leandro Bolmaro', 'Simone Fontecchio']",12.89,11.48,4.88,4.24,103.0,107.0,
20230113,CHI,W,124,110,19,23,1,OKC,False,99.97,0.56,11.0,25.7,0.23,121.43,96.97,0.57,13.6,30.8,0.24,121.07,"['Jalen Williams', 'Shai Gilgeous-Alexander', 'Josh Giddey', 'Luguentz Dort', 'Mike Muscala']","['Kenrich Williams', 'Darius Bazley', 'Aaron Wiggins', 'Tre Mann', 'Lindy Waters III', 'Isaiah Joe', 'Jaylin Williams']","['Nikola Vučević', 'Zach LaVine', 'Alex Caruso', 'Patrick Williams', 'Ayo Dosunmu']","['Coby White', 'Derrick Jones Jr.', 'Goran Dragić', 'Dalen Terry', 'Andre Drummond', 'Malcolm Hill']",12.04,10.38,5.7,2.85,111.3,112.0,
20230112,CHO,W,124,114,18,23,2,TOR,False,98.43,0.5,8.73,27.83,0.19,115.13,103.67,0.54,13.37,22.53,0.26,114.33,"['Pascal Siakam', 'OG Anunoby', 'Gary Trent Jr.', 'Fred VanVleet', 'Scottie Barnes']","['Precious Achiuwa', 'Malachi Flynn', 'Juancho Hernangómez', 'Chris Boucher', 'Christian Koloko', 'Khem Birch', 'Jeff Dowtin', 'Joe Wieskamp', 'Thaddeus Young']","['LaMelo Ball', 'Terry Rozier', 'P.J. Washington', 'Mason Plumlee', 'Jalen McDaniels']","['Cody Martin', 'Dennis Smith Jr.', 'Nick Richards', 'JT Thor', 'Bryce McGowens', 'Kai Jones', 'Mark Williams']",15.77,17.1,3.2,3.36,113.7,115.3,
20230112,BRK,W,109,98,30,12,1,BOS,False,97.2,0.53,10.1,22.37,0.26,117.3,98.77,0.51,12.1,25.0,0.22,110.57,"['Grant Williams', 'Jayson Tatum', 'Derrick White', 'Marcus Smart', 'Robert Williams']","['Malcolm Brogdon', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Blake Griffin', 'Justin Jackson']","[""Royce O'Neale"", 'Kyrie Irving', 'Nic Claxton', 'Joe Harris', 'Ben Simmons']","['T.J. Warren', 'Seth Curry', 'Yuta Watanabe', 'Edmond Sumner', 'Kessler Edwards', 'Patty Mills', 'Markieff Morris', ""Day'Ron Sharpe"", 'Cam Thomas']",12.09,9.1,4.13,3.88,109.3,102.3,
20230112,PHI,W,133,114,18,23,-2,OKC,False,99.03,0.56,10.63,28.9,0.14,120.67,102.27,0.58,13.53,18.27,0.21,115.97,"['Luguentz Dort', 'Josh Giddey', 'Shai Gilgeous-Alexander', 'Jalen Williams', 'Jaylin Williams']","['Tre Mann', 'Kenrich Williams', 'Isaiah Joe', 'Mike Muscala', 'Darius Bazley', 'Lindy Waters III', 'Eugene Omoruyi', 'Aaron Wiggins']","['James Harden', 'Tyrese Maxey', 'Tobias Harris', 'Joel Embiid', 'P.J. Tucker']","[""De'Anthony Melton"", 'Georges Niang', 'Shake Milton', 'Paul Reed', 'Matisse Thybulle', 'Montrezl Harrell', 'Furkan Korkmaz', 'Danuel House Jr.']",12.05,16.23,5.17,5.82,95.3,110.0,
20230112,CLE,L,113,119,19,21,-4,POR,False,100.03,0.49,17.27,27.73,0.31,103.53,94.57,0.62,13.5,27.23,0.21,127.77,"['Damian Lillard', 'Jerami Grant', 'Josh Hart', 'Anfernee Simons', 'Jusuf Nurkić']","['Shaedon Sharpe', 'Gary Payton II', 'Drew Eubanks', 'Jabari Walker', 'Greg Brown III', 'Keon Johnson', 'Trendon Watford']","['Jarrett Allen', 'Donovan Mitchell', 'Darius Garland', 'Isaac Okoro', 'Evan Mobley']","['Caris LeVert', 'Kevin Love', 'Lamar Stevens', 'Ricky Rubio', 'Cedi Osman', 'Robin Lopez', 'Raul Neto']",13.42,13.07,1.88,7.24,100.3,111.7,
20230112,MIL,W,108,102,22,20,-1,MIA,False,101.77,0.49,12.27,24.73,0.17,104.33,104.03,0.53,10.17,16.33,0.22,113.43,"['Gabe Vincent', 'Max Strus', 'Bam Adebayo', 'Jimmy Butler', 'Haywood Highsmith']","['Victor Oladipo', 'Jamal Cain', 'Orlando Robinson', 'Dewayne Dedmon', 'Udonis Haslem', 'Tyler Herro']","['Jrue Holiday', 'Bobby Portis', 'Brook Lopez', 'Pat Connaughton', 'MarJon Beauchamp']","['Jevon Carter', 'Jordan Nwora', 'A.J. Green', 'Sandro Mamukelashvili', 'Thanasis Antetokounmpo', 'George Hill', 'Wesley Matthews']",12.21,10.63,5.57,2.9,111.3,116.0,
20230112,LAL,W,119,115,23,19,3,DAL,False,96.37,0.55,9.4,13.27,0.33,117.63,97.9,0.55,8.6,25.1,0.14,119.2,"['Luka Dončić', 'Spencer Dinwiddie', 'Tim Hardaway Jr.', 'Christian Wood', 'Reggie Bullock']","['Dwight Powell', 'Frank Ntilikina', 'Dāvis Bertāns', 'Jaden Hardy', 'A.J. Lawson', 'JaVale McGee', 'Theo Pinson', 'McKinley Wright IV']","['LeBron James', 'Dennis Schröder', 'Max Christie', 'Thomas Bryant', 'Juan Toscano-Anderson']","['Russell Westbrook', 'Troy Brown Jr.', 'Wenyen Gabriel', 'Kendrick Nunn', 'Cole Swider', 'Sterling Brown', 'Damian Jones', 'Scotty Pippen Jr.']",13.75,14.53,2.45,6.08,120.3,109.7,
20230111,CHI,W,100,97,17,24,-4,WAS,False,102.07,0.52,10.77,26.37,0.18,113.63,96.97,0.57,13.6,30.8,0.24,121.07,"['Kyle Kuzma', 'Deni Avdija', 'Monte Morris', 'Corey Kispert', 'Taj Gibson']","['Delon Wright', 'Anthony Gill', 'Rui Hachimura', 'Jordan Goodwin', 'Will Barton', 'Devon Dotson', 'Isaiah Todd']","['Zach LaVine', 'Nikola Vučević', 'Patrick Williams', 'Ayo Dosunmu', 'Alex Caruso']","['Coby White', 'Derrick Jones Jr.', 'Goran Dragić', 'Andre Drummond', 'Malcolm Hill', 'Dalen Terry']",7.59,12.35,2.77,3.16,102.3,107.3,
20230111,BOS,L,114,125,25,16,-1,NOP,False,100.3,0.52,11.03,29.67,0.24,116.5,97.2,0.54,11.4,12.23,0.18,108.5,"['Naji Marshall', 'CJ McCollum', 'Trey Murphy III', 'Dyson Daniels', 'Jonas Valančiūnas']","['Jose Alvarado', ""Devonte' Graham"", 'Larry Nance Jr.', 'Jaxson Hayes', 'Kira Lewis Jr.', 'Dereon Seabron', 'Willy Hernangómez', 'Garrett Temple']","['Grant Williams', 'Jayson Tatum', 'Jaylen Brown', 'Al Horford', 'Derrick White']","['Malcolm Brogdon', 'Payton Pritchard', 'Luke Kornet', 'Sam Hauser', 'Justin Jackson', 'Blake Griffin']",12.29,12.71,5.22,4.64,99.3,109.3,
20230111,DEN,L,97,126,21,21,-3,PHO,False,99.13,0.5,15.3,24.63,0.24,106.97,100.17,0.49,10.0,21.53,0.21,108.27,"['Mikal Bridges', 'Dario Šarić', 'Duane Washington Jr.', 'Torrey Craig', 'Bismack Biyombo']","['Josh Okogie', 'Damion Lee', 'Jock Landale', 'Ish Wainright', 'Saben Lee', 'Deandre Ayton', 'Landry Shamet']","['Nikola Jokić', 'Kentavious Caldwell-Pope', 'Jamal Murray', 'Aaron Gordon', 'Michael Porter Jr.']","['Bruce Brown', 'Bones Hyland', 'Zeke Nnaji', 'Vlatko Čančar', 'Christian Braun', 'Ish Smith', 'Davon Reed', 'Jack White', 'DeAndre Jordan']",9.64,13.93,6.0,4.27,130.3,118.3,
20230111,MIL,L,105,114,19,21,1,ATL,False,102.87,0.53,9.4,15.73,0.19,111.2,104.03,0.53,10.17,16.33,0.22,113.43,"['Dejounte Murray', ""De'Andre Hunter"", 'John Collins', 'Onyeka Okongwu', 'Aaron Holiday']","['Bogdan Bogdanović', 'AJ Griffin', 'Jalen Johnson', 'Frank Kaminsky', 'Derrick Favors', 'Trent Forrest', 'Justin Holiday', 'Vit Krejci']","['Giannis Antetokounmpo', 'Jrue Holiday', 'Brook Lopez', 'Pat Connaughton', 'Grayson Allen']","['Bobby Portis', 'Jevon Carter', 'Joe Ingles', 'MarJon Beauchamp', 'A.J. Green', 'Thanasis Antetokounmpo', 'George Hill', 'Wesley Matthews', 'Jordan Nwora']",10.41,9.91,3.85,4.21,117.7,109.0,
20230111,MEM,L,129,135,13,28,-2,SAS,False,103.8,0.55,13.03,24.37,0.18,112.53,100.67,0.48,11.9,17.27,0.19,100.23,"['Keldon Johnson', 'Tre Jones', 'Jeremy Sochan', 'Jakob Poeltl', 'Romeo Langford']","['Doug McDermott', 'Josh Richardson', 'Zach Collins', 'Malaki Branham', 'Stanley Johnson', 'Keita Bates-Diop', 'Gorgui Dieng', 'Isaiah Roby', 'Blake Wesley']","['Steven Adams', 'Ja Morant', 'Desmond Bane', 'Jaren Jackson Jr.', 'Dillon Brooks']","['Ziaire Williams', 'Santi Aldama', 'Tyus Jones', 'Xavier Tillman Sr.', 'John Konchar', 'Kennedy Chandler', 'David Roddy']",12.05,14.67,6.66,8.0,115.3,119.0,
20230111,HOU,W,135,115,21,18,2,SAC,False,101.2,0.57,12.67,23.63,0.27,121.2,97.03,0.5,14.67,26.17,0.19,105.53,"['Domantas Sabonis', 'Keegan Murray', 'Harrison Barnes', ""De'Aaron Fox"", 'Terence Davis']","['Trey Lyles', 'Malik Monk', 'Davion Mitchell', 'KZ Okpala', 'Chimezie Metu', 'Matthew Dellavedova', 'Richaun Holmes', 'PJ Dozier', 'Keon Ellis', 'Alex Len']","['Jalen Green', 'Alperen Sengun', 'Jabari Smith Jr.', 'Eric Gordon', 'Kevin Porter Jr.']","['KJ Martin', 'Tari Eason', ""Jae'Sean Tate"", 'Garrison Mathews', 'Bruno Fernando', 'Usman Garuba', 'Daishen Nix', 'Josh Christopher', 'Boban Marjanović']",13.39,10.46,2.92,4.06,118.3,117.7,
20230111,IND,W,119,113,22,19,7,NYK,False,95.83,0.51,9.93,31.2,0.2,116.9,96.23,0.53,12.33,23.17,0.22,112.2,"['Jalen Brunson', 'RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Quentin Grimes']","['Immanuel Quickley', 'Obi Toppin', 'Isaiah Hartenstein', 'Miles McBride', 'Ryan Arcidiacono', 'Evan Fournier', 'Svi Mykhailiuk', 'Cam Reddish', 'Derrick Rose', 'Jericho Sims']","['Andrew Nembhard', 'Buddy Hield', 'Tyrese Haliburton', 'Jalen Smith', 'James Johnson']","['Bennedict Mathurin', 'T.J. McConnell', 'Isaiah Jackson', 'Chris Duarte', 'Goga Bitadze', 'Terry Taylor', 'Oshae Brissett', 'Myles Turner']",14.34,10.77,3.13,5.11,105.0,107.3,
20230111,MIN,W,135,118,11,33,1,DET,False,98.97,0.55,11.5,29.7,0.22,120.17,,,,,,,"['Jaden Ivey', 'Saddiq Bey', 'Killian Hayes', 'Bojan Bogdanović', 'Nerlens Noel']","['Hamidou Diallo', 'Alec Burks', 'Isaiah Livers', 'Kevin Knox', 'Jalen Duren', 'Cory Joseph', 'Rodney McGruder']","[""D'Angelo Russell"", 'Rudy Gobert', 'Jaden McDaniels', 'Austin Rivers', 'Anthony Edwards']","['Taurean Prince', 'Jaylen Nowell', 'Naz Reid', 'Bryn Forbes', 'Matt Ryan', 'Nathan Knight', 'Kyle Anderson', 'Luka Garza']",10.21,12.03,6.63,4.83,112.7,116.7,
20230110,CLE,W,116,114,20,23,-2,UTA,False,102.1,0.57,11.33,19.97,0.19,120.1,94.57,0.62,13.5,27.23,0.21,127.77,"['Lauri Markkanen', 'Jordan Clarkson', 'Malik Beasley', 'Mike Conley', 'Walker Kessler']","['Nickeil Alexander-Walker', 'Ochai Agbaji', 'Jarred Vanderbilt', 'Rudy Gay', 'Simone Fontecchio', 'Johnny Juzang', 'Micah Potter']","['Darius Garland', 'Evan Mobley', 'Donovan Mitchell', 'Isaac Okoro', 'Jarrett Allen']","['Caris LeVert', 'Lamar Stevens', 'Kevin Love', 'Raul Neto', 'Cedi Osman', 'Mamadi Diakite', 'Robin Lopez']",13.07,14.36,4.91,6.1,99.7,113.7,
20230110,LAC,L,101,113,23,18,2,DAL,False,96.83,0.58,8.73,19.73,0.26,125.27,96.27,0.54,14.73,24.93,0.27,112.73,"['Luka Dončić', 'Spencer Dinwiddie', 'Tim Hardaway Jr.', 'Christian Wood', 'Dwight Powell']","['Reggie Bullock', 'Dāvis Bertāns', 'Jaden Hardy', 'Frank Ntilikina', 'JaVale McGee', 'A.J. Lawson', 'Theo Pinson', 'McKinley Wright IV']","['Terance Mann', 'Kawhi Leonard', 'Marcus Morris', 'Nicolas Batum', 'Ivica Zubac']","['Robert Covington', 'Norman Powell', 'John Wall', 'Moses Brown', 'Amir Coffey', 'Brandon Boston Jr.', 'Reggie Jackson', 'Jason Preston']",13.47,9.46,2.79,5.58,104.0,101.7,
